,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
43,5,combined_CCA,3,3,0.7207963060985796,0.7217091279298953,11.287378072738647,-1
44,5,greedy_CCA,5,5,0.7905305096535069,0.7914066134073147,73.71555352210999,-1
45,5,greedy_CCA,5,5,0.7898438547211823,0.7862405310715002,74.82446837425232,-1
46,5,greedy_CCA,5,5,0.788184562863608,0.7901079365599928,74.15452480316162,-1
47,5,greedy_CCA,5,5,0.7890453615251292,0.7881182957905901,73.09111070632935,-1
48,5,greedy_CCA,5,5,0.7923825491429731,0.7871299221270743,73.63007307052612,-1
49,5,CCA_without,5,5,0.0075351179515268,0.0446387637128085,7200.360506057739,-1
50,5,CCA_without,5,5,0.1015817465560666,0.456375082063335,7200.376669168472,-1
51,5,CCA_without,5,5,0.0825957246480127,0.1551415415372455,7200.281382083893,-1
52,5,CCA_without,5,5,0.0764876471764645,0.2507208368646564,7200.305176019669,-1
53,5,CCA_without,5,5,-1.0,,7200.299188613892,-1
54,5,CCA_with,5,5,0.8143526542678807,0.8133011836226518,727.0792815685272,7
55,5,CCA_with,5,5,0.7055852719067977,0.70568910784584,725.9456672668457,5
56,5,CCA_with,5,5,0.8030837172835872,0.8038521938614014,738.1481912136078,17
57,5,CCA_with,5,5,0.8050559139213546,0.7969076401466113,727.3374750614166,5
58,5,CCA_with,5,5,0.7238633184889893,0.7197800393680346,732.7542915344238,7
59,5,multistart_CCA,5,5,0.7825345060835376,0.7794729543356081,212.68373489379883,-1
60,5,multistart_CCA,5,5,0.8174289676166206,0.8150929475041623,210.8440020084381,-1
61,5,multistart_CCA,5,5,0.8125642741731829,0.8144510034983738,179.0220432281494,-1
62,5,multistart_CCA,5,5,0.8084507407583652,0.8000690370119663,169.7330985069275,-1
63,5,multistart_CCA,5,5,0.8173095455165803,0.8188515655788573,184.10931634902957,-1
64,5,benders_CCA_without,5,5,0.7236884377178744,0.7215089084610166,7207.200610876083,1574
65,5,benders_CCA_without,5,5,0.6217162772008075,0.6224950435302176,7213.835245370865,1485
66,5,benders_CCA_without,5,5,0.6030326365200551,0.6110001306857292,7224.510543346405,1318
67,5,benders_CCA_without,5,5,0.6681426767623951,0.669975431851847,7203.901115894318,2945
68,5,benders_CCA_without,5,5,0.6440944058215032,0.641078999548471,7225.44114780426,2256
69,5,benders_CCA_with,5,5,0.7943542653479574,0.7943483090923416,7216.737108469009,616
70,5,benders_CCA_with,5,5,0.7101918957314048,0.7130386805470537,7223.263231754303,1333
71,5,benders_CCA_with,5,5,0.7265612434448357,0.7263020888845687,7207.581776380539,1020
72,5,benders_CCA_with,5,5,0.8139519302538002,0.808098277241799,7220.533756256103,937
73,5,benders_CCA_with,5,5,0.7800165293513636,0.7831906532096217,7205.021585941315,1004
74,5,kernelsearch_CCA_without,5,5,0.6915355200738225,0.6871429332603798,929.7684195041656,-1
75,5,kernelsearch_CCA_without,5,5,0.682263673717127,0.673503613307604,929.5661625862122,-1
76,5,kernelsearch_CCA_without,5,5,0.6267268091369376,0.6471717110241295,930.2125656604768,-1
77,5,kernelsearch_CCA_without,5,5,0.6428725385994485,0.6326858280964313,929.942104101181,-1
78,5,kernelsearch_CCA_without,5,5,0.6297201478411645,0.62753130595201,930.2266483306884,-1
79,5,kernelsearch_CCA_with,5,5,0.6880863515915401,0.7096189511456248,6636.225504875183,-1
80,5,kernelsearch_CCA_with,5,5,0.656147757228561,0.6527344333252447,6601.554630994797,-1
81,5,kernelsearch_CCA_with,5,5,0.6619164932818463,0.6585802940019871,6604.641974449158,-1
82,5,kernelsearch_CCA_with,5,5,0.6428725385994485,0.6326858280964313,6636.089544773102,-1
83,5,kernelsearch_CCA_with,5,5,0.6297201478411645,0.62753130595201,6636.447771310806,-1
84,5,combined_CCA,5,5,0.8139466559801026,0.8117215926128022,17.53927731513977,-1
85,5,combined_CCA,5,5,0.8155352768990405,0.8109005400307201,18.79868793487549,-1
86,5,combined_CCA,5,5,0.8152320853088351,0.8131282598379537,18.451478004455566,-1
87,5,combined_CCA,5,5,0.816296594435279,0.810670644469025,18.32278847694397,-1
88,5,combined_CCA,5,5,0.813472039312814,0.8157370729494264,19.98248553276062,-1
89,5,greedy_CCA,10,10,0.8674592630800925,0.8651809223019835,275.3877868652344,-1
90,5,greedy_CCA,10,10,0.8644019472514918,0.8619214392538054,276.3118185997009,-1
91,5,greedy_CCA,10,10,0.8667758983076668,0.8668553734354724,287.5001838207245,-1
92,5,greedy_CCA,10,10,0.8647921141904243,0.860927505096228,275.7303743362427,-1
93,5,greedy_CCA,10,10,0.8661688860156871,0.8682404299674211,273.3709568977356,-1
94,5,CCA_without,10,10,0.1601282954014596,0.476142739973432,7200.272613286972,-1
95,5,CCA_without,10,10,0.1540385679181699,0.4015823165347859,7200.372794866562,-1
96,5,CCA_without,10,10,0.0827110596498989,0.2073808386485292,7200.274408578873,-1
97,5,CCA_without,10,10,0.1084866613285283,0.3451757212235564,7200.347582101822,-1
98,5,CCA_without,10,10,0.1919879917967499,0.5262598579073265,7200.349984884262,-1
99,5,CCA_with,10,10,0.8226570838845405,0.821084762296908,731.633535861969,10
100,5,CCA_with,10,10,0.8421915649710696,0.8396848717241076,747.2107608318329,25
101,5,CCA_with,10,10,0.7816411472950491,0.7822371086209613,729.3034157752991,6
102,5,CCA_with,10,10,0.7645174707350736,0.7593425417485496,741.1652820110321,9
103,5,CCA_with,10,10,0.801340681917439,0.8034508215394486,736.093190908432,11
104,5,multistart_CCA,10,10,0.8363018954077108,0.8357403114378291,953.2028810977936,-1
105,5,multistart_CCA,10,10,0.8405263329753092,0.8389459551368462,927.3755226135254,-1
106,5,multistart_CCA,10,10,0.8489142118479412,0.8493545143190828,970.1565039157867,-1
107,5,multistart_CCA,10,10,0.851463959862888,0.8480658439880506,944.5817656517028,-1
108,5,multistart_CCA,10,10,0.8458641621173961,0.8489271782767431,1000.2646877765656,-1
109,5,benders_CCA_without,10,10,0.5699383847652031,0.5643092414203283,7621.421366691589,406
110,5,benders_CCA_without,10,10,0.6293799214413155,0.623193220333745,9551.898190259933,221
111,5,benders_CCA_without,10,10,0.45447170430785916,0.4387716317789669,8652.79741024971,9
112,5,benders_CCA_without,10,10,0.5476363973102254,0.5335962360152916,9390.549091339111,59
113,5,benders_CCA_without,10,10,0.6123458882948909,0.6211243268245624,10883.241714000702,298
114,5,benders_CCA_with,10,10,0.8299319782308436,0.8262216067104202,7794.651195526123,142
115,5,benders_CCA_with,10,10,0.7932826768907277,0.7879156917475655,7694.765202045441,4
116,5,benders_CCA_with,10,10,0.8112807634558608,0.8124428861563775,7257.036094903946,200
117,5,benders_CCA_with,10,10,0.6577706275327218,0.6566895040359678,7213.517888069153,401
118,5,benders_CCA_with,10,10,0.8169057877171562,0.8176431437301445,9410.446032047272,19
119,5,kernelsearch_CCA_without,10,10,0.6421806315165078,0.6700434841011784,907.7860429286957,-1
120,5,kernelsearch_CCA_without,10,10,0.6875565109087356,0.7066840195954045,908.8489689826965,-1
121,5,kernelsearch_CCA_without,10,10,0.7433143561360415,0.755082911361632,911.3998143672943,-1
122,5,kernelsearch_CCA_without,10,10,0.696708077870921,0.7270524187877943,912.1305527687073,-1
123,5,kernelsearch_CCA_without,10,10,0.6297201478411645,0.62753130595201,909.5552144050598,-1
124,5,kernelsearch_CCA_with,10,10,0.6421806315165078,0.6700434841011784,6392.376292705536,-1
125,5,kernelsearch_CCA_with,10,10,0.7450380698089627,0.7468802720491435,6349.235465049744,-1
126,5,kernelsearch_CCA_with,10,10,0.7433143561360415,0.755082911361632,6347.7776708602905,-1
127,5,kernelsearch_CCA_with,10,10,0.696708077870921,0.7270524187877943,6327.026680469513,-1
128,5,kernelsearch_CCA_with,10,10,0.640275814282347,0.6474550829039929,6317.321158885956,-1
129,5,combined_CCA,10,10,0.868309841372392,0.8665668955446787,163.1823649406433,-1
130,5,combined_CCA,10,10,0.8673502485630209,0.8660246548331798,139.8919939994812,-1
131,5,combined_CCA,10,10,0.8684856804996273,0.8681889283670698,200.19318413734436,-1
132,5,combined_CCA,10,10,0.8693943632841944,0.8649307327385334,200.89118647575378,-1
133,5,combined_CCA,10,10,0.8667202315090008,0.8678074023500932,141.51743936538696,-1
