,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
234,0,True,CCA_without,10,10,0.688765808592239,0.614373114430991,1000.1377530098,-1
235,0,True,CCA_with,10,10,0.794450379681061,0.767731362655728,111.771273851395,10
236,0,True,CCA_with,10,10,0.886137961243471,0.868978731363166,113.18113732338,13
237,0,True,CCA_with,10,10,0.910665123845668,0.83660809138356,119.490247249603,18
238,0,True,CCA_with,10,10,0.844775163324523,0.78541497206168,118.104510784149,18
239,0,True,CCA_with,10,10,0.869877679138379,0.867837685590218,118.306968688965,15
240,0,True,multistart_CCA,10,10,0.876191138768261,0.88052253283925,202.415255069733,-1
241,0,True,multistart_CCA,10,10,0.894611525442017,0.895023619942882,228.459445238113,-1
242,0,True,multistart_CCA,10,10,0.909456531635905,0.83659449836545,206.955627679825,-1
243,0,True,multistart_CCA,10,10,0.901210114059467,0.89782553872722,286.42890381813,-1
244,0,True,multistart_CCA,10,10,0.889311722567307,0.852527600312566,246.644043207169,-1
245,0,True,benders_CCA_without,10,10,0.755265354848304,0.762162417022673,1102.21634721756,10
246,0,True,benders_CCA_without,10,10,0.755125229152259,0.781193268442653,1102.27076625824,10
247,0,True,benders_CCA_without,10,10,0.666925696115873,0.551128847901735,1102.18086838722,10
248,0,True,benders_CCA_without,10,10,0.763853508961358,0.745869919377335,1102.14868807793,10
249,0,True,benders_CCA_without,10,10,0.779164955199976,0.772718633751042,1102.19449901581,10
250,0,True,benders_CCA_with,10,10,0.768288866861889,0.721414124985184,1102.05218267441,5
251,0,True,benders_CCA_with,10,10,0.823968300509711,0.774747700132847,1102.02842712402,5
252,0,True,benders_CCA_with,10,10,0.817064381043387,0.743207571007459,1102.05141615868,5
253,0,True,benders_CCA_with,10,10,0.74824281993717,0.697162002414752,1102.09173774719,5
254,0,True,benders_CCA_with,10,10,0.761557160093905,0.73801059286597,1102.16960453987,5
255,0,True,kernelsearch_CCA_without,10,10,0.858534203967775,0.896161324267515,916.773147344589,-1
256,0,True,kernelsearch_CCA_without,10,10,0.843955754617637,0.890274062136112,918.088135004044,-1
257,0,True,kernelsearch_CCA_without,10,10,0.876562443020785,0.787866694771003,916.22153544426,-1
258,0,True,kernelsearch_CCA_without,10,10,0.864604655948333,0.854645743051431,917.429036855698,-1
259,0,True,kernelsearch_CCA_without,10,10,0.854315775332203,0.844298222427307,917.871658325195,-1
260,0,True,kernelsearch_CCA_with,10,10,0.858534203967775,0.896161324267515,916.604779481888,-1
261,0,True,kernelsearch_CCA_with,10,10,0.843955754617637,0.890274062136112,917.976688861847,-1
262,0,True,kernelsearch_CCA_with,10,10,0.876562443020785,0.787866694771003,915.973503112793,-1
