,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
62,6,multistart_CCA,3,3,0.9999994257872276,0.9999989065706804,88.1556830406189,-1
63,6,multistart_CCA,3,3,0.999994893054795,0.9999969045688416,69.78165626525879,-1
64,6,multistart_CCA,3,3,0.9999991080492466,0.9999991387450098,48.83599662780762,-1
65,6,benders_CCA_without,3,3,1.000097526308357,0.9999881196538168,10.961807250976562,23
66,6,benders_CCA_without,3,3,1.000098311047562,0.999996523611721,232.6612064838409,73
67,6,benders_CCA_without,3,3,1.000239177931717,0.9999455953976408,312.4013636112213,48
68,6,benders_CCA_without,3,3,0.9931844588956202,0.994442460336096,1000.3272347450256,207
69,6,benders_CCA_without,3,3,0.999991514151819,0.999994759043345,547.8343806266785,85
70,6,benders_CCA_with,3,3,1.0002508050536365,0.9999960182695552,167.72644639015198,18
71,6,benders_CCA_with,3,3,0.9999463898351988,0.9999327859953396,251.3474452495575,18
72,6,benders_CCA_with,3,3,1.000292917004272,0.9999001467866738,327.82188057899475,78
73,6,benders_CCA_with,3,3,1.000359898616635,0.9998356713113192,1040.1345665454865,125
74,6,kernelsearch_CCA_without,3,3,1.000294576090893,0.999989286429337,300.10139560699463,-1
75,6,kernelsearch_CCA_without,3,3,0.999988020197111,0.9998396366293352,456.8809487819672,-1
76,6,kernelsearch_CCA_without,3,3,0.9999999999994243,1.0000000000000002,521.9681797027588,-1
